when using hse as pll input
hse is 25MHz

fs: 32 MHz 32000000  m: 35, n: 420, q:  4, p: 6
fs: 32 MHz 32000000  m: 36, n: 432, q:  4, p: 6
fs: 36 MHz 36000000  m:  3, n:  54, q:  6, p: 8
fs: 36 MHz 36000000  m:  4, n:  72, q:  6, p: 8
fs: 36 MHz 36000000  m:  5, n:  90, q:  6, p: 8
fs: 36 MHz 36000000  m:  6, n:  54, q:  3, p: 4
fs: 36 MHz 36000000  m:  6, n: 108, q:  6, p: 8
fs: 36 MHz 36000000  m:  7, n:  63, q:  3, p: 4
fs: 36 MHz 36000000  m:  7, n: 126, q:  6, p: 8
fs: 36 MHz 36000000  m:  8, n:  72, q:  3, p: 4
fs: 36 MHz 36000000  m:  8, n: 144, q:  6, p: 8
fs: 36 MHz 36000000  m:  9, n:  81, q:  3, p: 4
fs: 36 MHz 36000000  m:  9, n: 162, q:  6, p: 8
fs: 36 MHz 36000000  m: 10, n:  90, q:  3, p: 4
fs: 36 MHz 36000000  m: 10, n: 180, q:  6, p: 8
fs: 36 MHz 36000000  m: 11, n:  99, q:  3, p: 4
fs: 36 MHz 36000000  m: 11, n: 198, q:  6, p: 8
fs: 36 MHz 36000000  m: 12, n: 108, q:  3, p: 4
fs: 36 MHz 36000000  m: 12, n: 216, q:  6, p: 8
fs: 36 MHz 36000000  m: 13, n: 117, q:  3, p: 4
fs: 36 MHz 36000000  m: 13, n: 234, q:  6, p: 8
fs: 36 MHz 36000000  m: 14, n: 126, q:  3, p: 4
fs: 36 MHz 36000000  m: 14, n: 252, q:  6, p: 8
fs: 36 MHz 36000000  m: 15, n: 135, q:  3, p: 4
fs: 36 MHz 36000000  m: 15, n: 270, q:  6, p: 8
fs: 36 MHz 36000000  m: 16, n: 144, q:  3, p: 4
fs: 36 MHz 36000000  m: 16, n: 288, q:  6, p: 8
fs: 36 MHz 36000000  m: 17, n: 153, q:  3, p: 4
fs: 36 MHz 36000000  m: 17, n: 306, q:  6, p: 8
fs: 36 MHz 36000000  m: 18, n: 162, q:  3, p: 4
fs: 36 MHz 36000000  m: 18, n: 324, q:  6, p: 8
fs: 36 MHz 36000000  m: 19, n: 171, q:  3, p: 4
fs: 36 MHz 36000000  m: 19, n: 342, q:  6, p: 8
fs: 36 MHz 36000000  m: 20, n: 180, q:  3, p: 4
fs: 36 MHz 36000000  m: 20, n: 360, q:  6, p: 8
fs: 36 MHz 36000000  m: 21, n: 189, q:  3, p: 4
fs: 36 MHz 36000000  m: 21, n: 378, q:  6, p: 8
fs: 36 MHz 36000000  m: 22, n: 198, q:  3, p: 4
fs: 36 MHz 36000000  m: 22, n: 396, q:  6, p: 8
fs: 36 MHz 36000000  m: 23, n: 207, q:  3, p: 4
fs: 36 MHz 36000000  m: 23, n: 414, q:  6, p: 8
fs: 36 MHz 36000000  m: 24, n: 216, q:  3, p: 4
fs: 36 MHz 36000000  m: 24, n: 432, q:  6, p: 8
fs: 36 MHz 36000000  m: 25, n: 225, q:  3, p: 4
fs: 36 MHz 36000000  m: 26, n: 234, q:  3, p: 4
fs: 36 MHz 36000000  m: 27, n: 243, q:  3, p: 4
fs: 36 MHz 36000000  m: 28, n: 252, q:  3, p: 4
fs: 36 MHz 36000000  m: 29, n: 261, q:  3, p: 4
fs: 36 MHz 36000000  m: 30, n: 270, q:  3, p: 4
fs: 36 MHz 36000000  m: 31, n: 279, q:  3, p: 4
fs: 36 MHz 36000000  m: 32, n: 288, q:  3, p: 4
fs: 36 MHz 36000000  m: 33, n: 297, q:  3, p: 4
fs: 36 MHz 36000000  m: 34, n: 306, q:  3, p: 4
fs: 36 MHz 36000000  m: 35, n: 315, q:  3, p: 4
fs: 36 MHz 36000000  m: 36, n: 324, q:  3, p: 4
fs: 36 MHz 36000000  m: 37, n: 333, q:  3, p: 4
fs: 36 MHz 36000000  m: 38, n: 342, q:  3, p: 4
fs: 36 MHz 36000000  m: 39, n: 351, q:  3, p: 4
fs: 36 MHz 36000000  m: 40, n: 360, q:  3, p: 4
fs: 36 MHz 36000000  m: 41, n: 369, q:  3, p: 4
fs: 36 MHz 36000000  m: 42, n: 378, q:  3, p: 4
fs: 36 MHz 36000000  m: 43, n: 387, q:  3, p: 4
fs: 36 MHz 36000000  m: 44, n: 396, q:  3, p: 4
fs: 36 MHz 36000000  m: 45, n: 405, q:  3, p: 4
fs: 36 MHz 36000000  m: 46, n: 414, q:  3, p: 4
fs: 36 MHz 36000000  m: 47, n: 423, q:  3, p: 4
fs: 36 MHz 36000000  m: 48, n: 432, q:  3, p: 4
fs: 40 MHz 40000000  m:  4, n:  60, q:  5, p: 6
fs: 40 MHz 40000000  m:  5, n:  75, q:  5, p: 6
fs: 40 MHz 40000000  m:  6, n:  90, q:  5, p: 6
fs: 40 MHz 40000000  m:  7, n: 105, q:  5, p: 6
fs: 40 MHz 40000000  m:  8, n: 120, q:  5, p: 6
fs: 40 MHz 40000000  m:  9, n: 135, q:  5, p: 6
fs: 40 MHz 40000000  m: 10, n: 150, q:  5, p: 6
fs: 40 MHz 40000000  m: 11, n: 165, q:  5, p: 6
fs: 40 MHz 40000000  m: 12, n: 180, q:  5, p: 6
fs: 40 MHz 40000000  m: 13, n: 195, q:  5, p: 6
fs: 40 MHz 40000000  m: 14, n: 210, q:  5, p: 6
fs: 40 MHz 40000000  m: 15, n: 225, q:  5, p: 6
fs: 40 MHz 40000000  m: 16, n: 240, q:  5, p: 6
fs: 40 MHz 40000000  m: 17, n: 255, q:  5, p: 6
fs: 40 MHz 40000000  m: 18, n: 270, q:  5, p: 6
fs: 40 MHz 40000000  m: 19, n: 285, q:  5, p: 6
fs: 40 MHz 40000000  m: 20, n: 300, q:  5, p: 6
fs: 40 MHz 40000000  m: 21, n: 315, q:  5, p: 6
fs: 40 MHz 40000000  m: 22, n: 330, q:  5, p: 6
fs: 40 MHz 40000000  m: 23, n: 345, q:  5, p: 6
fs: 40 MHz 40000000  m: 24, n: 360, q:  5, p: 6
fs: 40 MHz 40000000  m: 25, n: 375, q:  5, p: 6
fs: 40 MHz 40000000  m: 26, n: 390, q:  5, p: 6
fs: 40 MHz 40000000  m: 27, n: 405, q:  5, p: 6
fs: 40 MHz 40000000  m: 28, n: 420, q:  5, p: 6
fs: 42 MHz 42000000  m:  3, n:  63, q:  7, p: 8
fs: 42 MHz 42000000  m:  4, n:  84, q:  7, p: 8
fs: 42 MHz 42000000  m:  5, n: 105, q:  7, p: 8
fs: 42 MHz 42000000  m:  6, n: 126, q:  7, p: 8
fs: 42 MHz 42000000  m:  7, n: 147, q:  7, p: 8
fs: 42 MHz 42000000  m:  8, n: 168, q:  7, p: 8
fs: 42 MHz 42000000  m:  9, n: 189, q:  7, p: 8
fs: 42 MHz 42000000  m: 10, n: 210, q:  7, p: 8
fs: 42 MHz 42000000  m: 11, n: 231, q:  7, p: 8
fs: 42 MHz 42000000  m: 12, n: 252, q:  7, p: 8
fs: 42 MHz 42000000  m: 13, n: 273, q:  7, p: 8
fs: 42 MHz 42000000  m: 14, n: 294, q:  7, p: 8
fs: 42 MHz 42000000  m: 15, n: 315, q:  7, p: 8
fs: 42 MHz 42000000  m: 16, n: 336, q:  7, p: 8
fs: 42 MHz 42000000  m: 17, n: 357, q:  7, p: 8
fs: 42 MHz 42000000  m: 18, n: 378, q:  7, p: 8
fs: 42 MHz 42000000  m: 19, n: 399, q:  7, p: 8
fs: 42 MHz 42000000  m: 20, n: 420, q:  7, p: 8
fs: 48 MHz 48000000  m:  3, n:  54, q:  6, p: 6
fs: 48 MHz 48000000  m:  3, n:  72, q:  8, p: 8
fs: 48 MHz 48000000  m:  4, n:  72, q:  6, p: 6
fs: 48 MHz 48000000  m:  4, n:  96, q:  8, p: 8
fs: 48 MHz 48000000  m:  5, n:  60, q:  4, p: 4
fs: 48 MHz 48000000  m:  5, n:  90, q:  6, p: 6
fs: 48 MHz 48000000  m:  5, n: 120, q:  8, p: 8
fs: 48 MHz 48000000  m:  6, n:  72, q:  4, p: 4
fs: 48 MHz 48000000  m:  6, n: 108, q:  6, p: 6
fs: 48 MHz 48000000  m:  6, n: 144, q:  8, p: 8
fs: 48 MHz 48000000  m:  7, n:  84, q:  4, p: 4
fs: 48 MHz 48000000  m:  7, n: 126, q:  6, p: 6
fs: 48 MHz 48000000  m:  7, n: 168, q:  8, p: 8
fs: 48 MHz 48000000  m:  8, n:  96, q:  4, p: 4
fs: 48 MHz 48000000  m:  8, n: 144, q:  6, p: 6
fs: 48 MHz 48000000  m:  8, n: 192, q:  8, p: 8
fs: 48 MHz 48000000  m:  9, n:  54, q:  2, p: 2
fs: 48 MHz 48000000  m:  9, n: 108, q:  4, p: 4
fs: 48 MHz 48000000  m:  9, n: 162, q:  6, p: 6
fs: 48 MHz 48000000  m:  9, n: 216, q:  8, p: 8
fs: 48 MHz 48000000  m: 10, n:  60, q:  2, p: 2
fs: 48 MHz 48000000  m: 10, n: 120, q:  4, p: 4
fs: 48 MHz 48000000  m: 10, n: 180, q:  6, p: 6
fs: 48 MHz 48000000  m: 10, n: 240, q:  8, p: 8
fs: 48 MHz 48000000  m: 11, n:  66, q:  2, p: 2
fs: 48 MHz 48000000  m: 11, n: 132, q:  4, p: 4
fs: 48 MHz 48000000  m: 11, n: 198, q:  6, p: 6
fs: 48 MHz 48000000  m: 11, n: 264, q:  8, p: 8
fs: 48 MHz 48000000  m: 12, n:  72, q:  2, p: 2
fs: 48 MHz 48000000  m: 12, n: 144, q:  4, p: 4
fs: 48 MHz 48000000  m: 12, n: 216, q:  6, p: 6
fs: 48 MHz 48000000  m: 12, n: 288, q:  8, p: 8
fs: 48 MHz 48000000  m: 13, n:  78, q:  2, p: 2
fs: 48 MHz 48000000  m: 13, n: 156, q:  4, p: 4
fs: 48 MHz 48000000  m: 13, n: 234, q:  6, p: 6
fs: 48 MHz 48000000  m: 13, n: 312, q:  8, p: 8
fs: 48 MHz 48000000  m: 14, n:  84, q:  2, p: 2
fs: 48 MHz 48000000  m: 14, n: 168, q:  4, p: 4
fs: 48 MHz 48000000  m: 14, n: 252, q:  6, p: 6
fs: 48 MHz 48000000  m: 14, n: 336, q:  8, p: 8
fs: 48 MHz 48000000  m: 15, n:  90, q:  2, p: 2
fs: 48 MHz 48000000  m: 15, n: 180, q:  4, p: 4
fs: 48 MHz 48000000  m: 15, n: 270, q:  6, p: 6
fs: 48 MHz 48000000  m: 15, n: 360, q:  8, p: 8
fs: 48 MHz 48000000  m: 16, n:  96, q:  2, p: 2
fs: 48 MHz 48000000  m: 16, n: 192, q:  4, p: 4
fs: 48 MHz 48000000  m: 16, n: 288, q:  6, p: 6
fs: 48 MHz 48000000  m: 16, n: 384, q:  8, p: 8
fs: 48 MHz 48000000  m: 17, n: 102, q:  2, p: 2
fs: 48 MHz 48000000  m: 17, n: 204, q:  4, p: 4
fs: 48 MHz 48000000  m: 17, n: 306, q:  6, p: 6
fs: 48 MHz 48000000  m: 17, n: 408, q:  8, p: 8
fs: 48 MHz 48000000  m: 18, n: 108, q:  2, p: 2
fs: 48 MHz 48000000  m: 18, n: 216, q:  4, p: 4
fs: 48 MHz 48000000  m: 18, n: 324, q:  6, p: 6
fs: 48 MHz 48000000  m: 18, n: 432, q:  8, p: 8
fs: 48 MHz 48000000  m: 19, n: 114, q:  2, p: 2
fs: 48 MHz 48000000  m: 19, n: 228, q:  4, p: 4
fs: 48 MHz 48000000  m: 19, n: 342, q:  6, p: 6
fs: 48 MHz 48000000  m: 20, n: 120, q:  2, p: 2
fs: 48 MHz 48000000  m: 20, n: 240, q:  4, p: 4
fs: 48 MHz 48000000  m: 20, n: 360, q:  6, p: 6
fs: 48 MHz 48000000  m: 21, n: 126, q:  2, p: 2
fs: 48 MHz 48000000  m: 21, n: 252, q:  4, p: 4
fs: 48 MHz 48000000  m: 21, n: 378, q:  6, p: 6
fs: 48 MHz 48000000  m: 22, n: 132, q:  2, p: 2
fs: 48 MHz 48000000  m: 22, n: 264, q:  4, p: 4
fs: 48 MHz 48000000  m: 22, n: 396, q:  6, p: 6
fs: 48 MHz 48000000  m: 23, n: 138, q:  2, p: 2
fs: 48 MHz 48000000  m: 23, n: 276, q:  4, p: 4
fs: 48 MHz 48000000  m: 23, n: 414, q:  6, p: 6
fs: 48 MHz 48000000  m: 24, n: 144, q:  2, p: 2
fs: 48 MHz 48000000  m: 24, n: 288, q:  4, p: 4
fs: 48 MHz 48000000  m: 24, n: 432, q:  6, p: 6
fs: 48 MHz 48000000  m: 25, n: 150, q:  2, p: 2
fs: 48 MHz 48000000  m: 25, n: 300, q:  4, p: 4
fs: 48 MHz 48000000  m: 26, n: 156, q:  2, p: 2
fs: 48 MHz 48000000  m: 26, n: 312, q:  4, p: 4
fs: 48 MHz 48000000  m: 27, n: 162, q:  2, p: 2
fs: 48 MHz 48000000  m: 27, n: 324, q:  4, p: 4
fs: 48 MHz 48000000  m: 28, n: 168, q:  2, p: 2
fs: 48 MHz 48000000  m: 28, n: 336, q:  4, p: 4
fs: 48 MHz 48000000  m: 29, n: 174, q:  2, p: 2
fs: 48 MHz 48000000  m: 29, n: 348, q:  4, p: 4
fs: 48 MHz 48000000  m: 30, n: 180, q:  2, p: 2
fs: 48 MHz 48000000  m: 30, n: 360, q:  4, p: 4
fs: 48 MHz 48000000  m: 31, n: 186, q:  2, p: 2
fs: 48 MHz 48000000  m: 31, n: 372, q:  4, p: 4
fs: 48 MHz 48000000  m: 32, n: 192, q:  2, p: 2
fs: 48 MHz 48000000  m: 32, n: 384, q:  4, p: 4
fs: 48 MHz 48000000  m: 33, n: 198, q:  2, p: 2
fs: 48 MHz 48000000  m: 33, n: 396, q:  4, p: 4
fs: 48 MHz 48000000  m: 34, n: 204, q:  2, p: 2
fs: 48 MHz 48000000  m: 34, n: 408, q:  4, p: 4
fs: 48 MHz 48000000  m: 35, n: 210, q:  2, p: 2
fs: 48 MHz 48000000  m: 35, n: 420, q:  4, p: 4
fs: 48 MHz 48000000  m: 36, n: 216, q:  2, p: 2
fs: 48 MHz 48000000  m: 36, n: 432, q:  4, p: 4
fs: 48 MHz 48000000  m: 37, n: 222, q:  2, p: 2
fs: 48 MHz 48000000  m: 38, n: 228, q:  2, p: 2
fs: 48 MHz 48000000  m: 39, n: 234, q:  2, p: 2
fs: 48 MHz 48000000  m: 40, n: 240, q:  2, p: 2
fs: 48 MHz 48000000  m: 41, n: 246, q:  2, p: 2
fs: 48 MHz 48000000  m: 42, n: 252, q:  2, p: 2
fs: 48 MHz 48000000  m: 43, n: 258, q:  2, p: 2
fs: 48 MHz 48000000  m: 44, n: 264, q:  2, p: 2
fs: 48 MHz 48000000  m: 45, n: 270, q:  2, p: 2
fs: 48 MHz 48000000  m: 46, n: 276, q:  2, p: 2
fs: 48 MHz 48000000  m: 47, n: 282, q:  2, p: 2
fs: 48 MHz 48000000  m: 48, n: 288, q:  2, p: 2
fs: 48 MHz 48000000  m: 49, n: 294, q:  2, p: 2
fs: 48 MHz 48000000  m: 50, n: 300, q:  2, p: 2
fs: 48 MHz 48000000  m: 51, n: 306, q:  2, p: 2
fs: 48 MHz 48000000  m: 52, n: 312, q:  2, p: 2
fs: 48 MHz 48000000  m: 53, n: 318, q:  2, p: 2
fs: 48 MHz 48000000  m: 54, n: 324, q:  2, p: 2
fs: 48 MHz 48000000  m: 55, n: 330, q:  2, p: 2
fs: 48 MHz 48000000  m: 56, n: 336, q:  2, p: 2
fs: 48 MHz 48000000  m: 57, n: 342, q:  2, p: 2
fs: 48 MHz 48000000  m: 58, n: 348, q:  2, p: 2
fs: 48 MHz 48000000  m: 59, n: 354, q:  2, p: 2
fs: 48 MHz 48000000  m: 60, n: 360, q:  2, p: 2
fs: 48 MHz 48000000  m: 61, n: 366, q:  2, p: 2
fs: 48 MHz 48000000  m: 62, n: 372, q:  2, p: 2
fs: 48 MHz 48000000  m: 63, n: 378, q:  2, p: 2
fs: 54 MHz 54000000  m:  2, n:  54, q:  9, p: 8
fs: 54 MHz 54000000  m:  3, n:  81, q:  9, p: 8
fs: 54 MHz 54000000  m:  4, n: 108, q:  9, p: 8
fs: 54 MHz 54000000  m:  5, n: 135, q:  9, p: 8
fs: 54 MHz 54000000  m:  6, n: 162, q:  9, p: 8
fs: 54 MHz 54000000  m:  7, n: 189, q:  9, p: 8
fs: 54 MHz 54000000  m:  8, n: 216, q:  9, p: 8
fs: 54 MHz 54000000  m:  9, n: 243, q:  9, p: 8
fs: 54 MHz 54000000  m: 10, n: 270, q:  9, p: 8
fs: 54 MHz 54000000  m: 11, n: 297, q:  9, p: 8
fs: 54 MHz 54000000  m: 12, n: 324, q:  9, p: 8
fs: 54 MHz 54000000  m: 13, n: 351, q:  9, p: 8
fs: 54 MHz 54000000  m: 14, n: 378, q:  9, p: 8
fs: 54 MHz 54000000  m: 15, n: 405, q:  9, p: 8
fs: 54 MHz 54000000  m: 16, n: 432, q:  9, p: 8
fs: 56 MHz 56000000  m:  3, n:  63, q:  7, p: 6
fs: 56 MHz 56000000  m:  4, n:  84, q:  7, p: 6
fs: 56 MHz 56000000  m:  5, n: 105, q:  7, p: 6
fs: 56 MHz 56000000  m:  6, n: 126, q:  7, p: 6
fs: 56 MHz 56000000  m:  7, n: 147, q:  7, p: 6
fs: 56 MHz 56000000  m:  8, n: 168, q:  7, p: 6
fs: 56 MHz 56000000  m:  9, n: 189, q:  7, p: 6
fs: 56 MHz 56000000  m: 10, n: 210, q:  7, p: 6
fs: 56 MHz 56000000  m: 11, n: 231, q:  7, p: 6
fs: 56 MHz 56000000  m: 12, n: 252, q:  7, p: 6
fs: 56 MHz 56000000  m: 13, n: 273, q:  7, p: 6
fs: 56 MHz 56000000  m: 14, n: 294, q:  7, p: 6
fs: 56 MHz 56000000  m: 15, n: 315, q:  7, p: 6
fs: 56 MHz 56000000  m: 16, n: 336, q:  7, p: 6
fs: 56 MHz 56000000  m: 17, n: 357, q:  7, p: 6
fs: 56 MHz 56000000  m: 18, n: 378, q:  7, p: 6
fs: 56 MHz 56000000  m: 19, n: 399, q:  7, p: 6
fs: 56 MHz 56000000  m: 20, n: 420, q:  7, p: 6
fs: 60 MHz 60000000  m:  2, n:  60, q: 10, p: 8
fs: 60 MHz 60000000  m:  3, n:  90, q: 10, p: 8
fs: 60 MHz 60000000  m:  4, n:  60, q:  5, p: 4
fs: 60 MHz 60000000  m:  4, n: 120, q: 10, p: 8
fs: 60 MHz 60000000  m:  5, n:  75, q:  5, p: 4
fs: 60 MHz 60000000  m:  5, n: 150, q: 10, p: 8
fs: 60 MHz 60000000  m:  6, n:  90, q:  5, p: 4
fs: 60 MHz 60000000  m:  6, n: 180, q: 10, p: 8
fs: 60 MHz 60000000  m:  7, n: 105, q:  5, p: 4
fs: 60 MHz 60000000  m:  7, n: 210, q: 10, p: 8
fs: 60 MHz 60000000  m:  8, n: 120, q:  5, p: 4
fs: 60 MHz 60000000  m:  8, n: 240, q: 10, p: 8
fs: 60 MHz 60000000  m:  9, n: 135, q:  5, p: 4
fs: 60 MHz 60000000  m:  9, n: 270, q: 10, p: 8
fs: 60 MHz 60000000  m: 10, n: 150, q:  5, p: 4
fs: 60 MHz 60000000  m: 10, n: 300, q: 10, p: 8
fs: 60 MHz 60000000  m: 11, n: 165, q:  5, p: 4
fs: 60 MHz 60000000  m: 11, n: 330, q: 10, p: 8
fs: 60 MHz 60000000  m: 12, n: 180, q:  5, p: 4
fs: 60 MHz 60000000  m: 12, n: 360, q: 10, p: 8
fs: 60 MHz 60000000  m: 13, n: 195, q:  5, p: 4
fs: 60 MHz 60000000  m: 13, n: 390, q: 10, p: 8
fs: 60 MHz 60000000  m: 14, n: 210, q:  5, p: 4
fs: 60 MHz 60000000  m: 14, n: 420, q: 10, p: 8
fs: 60 MHz 60000000  m: 15, n: 225, q:  5, p: 4
fs: 60 MHz 60000000  m: 16, n: 240, q:  5, p: 4
fs: 60 MHz 60000000  m: 17, n: 255, q:  5, p: 4
fs: 60 MHz 60000000  m: 18, n: 270, q:  5, p: 4
fs: 60 MHz 60000000  m: 19, n: 285, q:  5, p: 4
fs: 60 MHz 60000000  m: 20, n: 300, q:  5, p: 4
fs: 60 MHz 60000000  m: 21, n: 315, q:  5, p: 4
fs: 60 MHz 60000000  m: 22, n: 330, q:  5, p: 4
fs: 60 MHz 60000000  m: 23, n: 345, q:  5, p: 4
fs: 60 MHz 60000000  m: 24, n: 360, q:  5, p: 4
fs: 60 MHz 60000000  m: 25, n: 375, q:  5, p: 4
fs: 60 MHz 60000000  m: 26, n: 390, q:  5, p: 4
fs: 60 MHz 60000000  m: 27, n: 405, q:  5, p: 4
fs: 60 MHz 60000000  m: 28, n: 420, q:  5, p: 4
fs: 64 MHz 64000000  m:  3, n:  72, q:  8, p: 6
fs: 64 MHz 64000000  m:  4, n:  96, q:  8, p: 6
fs: 64 MHz 64000000  m:  5, n: 120, q:  8, p: 6
fs: 64 MHz 64000000  m:  6, n: 144, q:  8, p: 6
fs: 64 MHz 64000000  m:  7, n: 168, q:  8, p: 6
fs: 64 MHz 64000000  m:  8, n: 192, q:  8, p: 6
fs: 64 MHz 64000000  m:  9, n: 216, q:  8, p: 6
fs: 64 MHz 64000000  m: 10, n: 240, q:  8, p: 6
fs: 64 MHz 64000000  m: 11, n: 264, q:  8, p: 6
fs: 64 MHz 64000000  m: 12, n: 288, q:  8, p: 6
fs: 64 MHz 64000000  m: 13, n: 312, q:  8, p: 6
fs: 64 MHz 64000000  m: 14, n: 336, q:  8, p: 6
fs: 64 MHz 64000000  m: 15, n: 360, q:  8, p: 6
fs: 64 MHz 64000000  m: 16, n: 384, q:  8, p: 6
fs: 64 MHz 64000000  m: 17, n: 408, q:  8, p: 6
fs: 64 MHz 64000000  m: 18, n: 432, q:  8, p: 6
fs: 66 MHz 66000000  m:  2, n:  66, q: 11, p: 8
fs: 66 MHz 66000000  m:  3, n:  99, q: 11, p: 8
fs: 66 MHz 66000000  m:  4, n: 132, q: 11, p: 8
fs: 66 MHz 66000000  m:  5, n: 165, q: 11, p: 8
fs: 66 MHz 66000000  m:  6, n: 198, q: 11, p: 8
fs: 66 MHz 66000000  m:  7, n: 231, q: 11, p: 8
fs: 66 MHz 66000000  m:  8, n: 264, q: 11, p: 8
fs: 66 MHz 66000000  m:  9, n: 297, q: 11, p: 8
fs: 66 MHz 66000000  m: 10, n: 330, q: 11, p: 8
fs: 66 MHz 66000000  m: 11, n: 363, q: 11, p: 8
fs: 66 MHz 66000000  m: 12, n: 396, q: 11, p: 8
fs: 66 MHz 66000000  m: 13, n: 429, q: 11, p: 8
fs: 72 MHz 72000000  m:  2, n:  72, q: 12, p: 8
fs: 72 MHz 72000000  m:  3, n:  54, q:  6, p: 4
fs: 72 MHz 72000000  m:  3, n:  81, q:  9, p: 6
fs: 72 MHz 72000000  m:  3, n: 108, q: 12, p: 8
fs: 72 MHz 72000000  m:  4, n:  72, q:  6, p: 4
fs: 72 MHz 72000000  m:  4, n: 108, q:  9, p: 6
fs: 72 MHz 72000000  m:  4, n: 144, q: 12, p: 8
fs: 72 MHz 72000000  m:  5, n:  90, q:  6, p: 4
fs: 72 MHz 72000000  m:  5, n: 135, q:  9, p: 6
fs: 72 MHz 72000000  m:  5, n: 180, q: 12, p: 8
fs: 72 MHz 72000000  m:  6, n:  54, q:  3, p: 2
fs: 72 MHz 72000000  m:  6, n: 108, q:  6, p: 4
fs: 72 MHz 72000000  m:  6, n: 162, q:  9, p: 6
fs: 72 MHz 72000000  m:  6, n: 216, q: 12, p: 8
fs: 72 MHz 72000000  m:  7, n:  63, q:  3, p: 2
fs: 72 MHz 72000000  m:  7, n: 126, q:  6, p: 4
fs: 72 MHz 72000000  m:  7, n: 189, q:  9, p: 6
fs: 72 MHz 72000000  m:  7, n: 252, q: 12, p: 8
fs: 72 MHz 72000000  m:  8, n:  72, q:  3, p: 2
fs: 72 MHz 72000000  m:  8, n: 144, q:  6, p: 4
fs: 72 MHz 72000000  m:  8, n: 216, q:  9, p: 6
fs: 72 MHz 72000000  m:  8, n: 288, q: 12, p: 8
fs: 72 MHz 72000000  m:  9, n:  81, q:  3, p: 2
fs: 72 MHz 72000000  m:  9, n: 162, q:  6, p: 4
fs: 72 MHz 72000000  m:  9, n: 243, q:  9, p: 6
fs: 72 MHz 72000000  m:  9, n: 324, q: 12, p: 8
fs: 72 MHz 72000000  m: 10, n:  90, q:  3, p: 2
fs: 72 MHz 72000000  m: 10, n: 180, q:  6, p: 4
fs: 72 MHz 72000000  m: 10, n: 270, q:  9, p: 6
fs: 72 MHz 72000000  m: 10, n: 360, q: 12, p: 8
fs: 72 MHz 72000000  m: 11, n:  99, q:  3, p: 2
fs: 72 MHz 72000000  m: 11, n: 198, q:  6, p: 4
fs: 72 MHz 72000000  m: 11, n: 297, q:  9, p: 6
fs: 72 MHz 72000000  m: 11, n: 396, q: 12, p: 8
fs: 72 MHz 72000000  m: 12, n: 108, q:  3, p: 2
fs: 72 MHz 72000000  m: 12, n: 216, q:  6, p: 4
fs: 72 MHz 72000000  m: 12, n: 324, q:  9, p: 6
fs: 72 MHz 72000000  m: 12, n: 432, q: 12, p: 8
fs: 72 MHz 72000000  m: 13, n: 117, q:  3, p: 2
fs: 72 MHz 72000000  m: 13, n: 234, q:  6, p: 4
fs: 72 MHz 72000000  m: 13, n: 351, q:  9, p: 6
fs: 72 MHz 72000000  m: 14, n: 126, q:  3, p: 2
fs: 72 MHz 72000000  m: 14, n: 252, q:  6, p: 4
fs: 72 MHz 72000000  m: 14, n: 378, q:  9, p: 6
fs: 72 MHz 72000000  m: 15, n: 135, q:  3, p: 2
fs: 72 MHz 72000000  m: 15, n: 270, q:  6, p: 4
fs: 72 MHz 72000000  m: 15, n: 405, q:  9, p: 6
fs: 72 MHz 72000000  m: 16, n: 144, q:  3, p: 2
fs: 72 MHz 72000000  m: 16, n: 288, q:  6, p: 4
fs: 72 MHz 72000000  m: 16, n: 432, q:  9, p: 6
fs: 72 MHz 72000000  m: 17, n: 153, q:  3, p: 2
fs: 72 MHz 72000000  m: 17, n: 306, q:  6, p: 4
fs: 72 MHz 72000000  m: 18, n: 162, q:  3, p: 2
fs: 72 MHz 72000000  m: 18, n: 324, q:  6, p: 4
fs: 72 MHz 72000000  m: 19, n: 171, q:  3, p: 2
fs: 72 MHz 72000000  m: 19, n: 342, q:  6, p: 4
fs: 72 MHz 72000000  m: 20, n: 180, q:  3, p: 2
fs: 72 MHz 72000000  m: 20, n: 360, q:  6, p: 4
fs: 72 MHz 72000000  m: 21, n: 189, q:  3, p: 2
fs: 72 MHz 72000000  m: 21, n: 378, q:  6, p: 4
fs: 72 MHz 72000000  m: 22, n: 198, q:  3, p: 2
fs: 72 MHz 72000000  m: 22, n: 396, q:  6, p: 4
fs: 72 MHz 72000000  m: 23, n: 207, q:  3, p: 2
fs: 72 MHz 72000000  m: 23, n: 414, q:  6, p: 4
fs: 72 MHz 72000000  m: 24, n: 216, q:  3, p: 2
fs: 72 MHz 72000000  m: 24, n: 432, q:  6, p: 4
fs: 72 MHz 72000000  m: 25, n: 225, q:  3, p: 2
fs: 72 MHz 72000000  m: 26, n: 234, q:  3, p: 2
fs: 72 MHz 72000000  m: 27, n: 243, q:  3, p: 2
fs: 72 MHz 72000000  m: 28, n: 252, q:  3, p: 2
fs: 72 MHz 72000000  m: 29, n: 261, q:  3, p: 2
fs: 72 MHz 72000000  m: 30, n: 270, q:  3, p: 2
fs: 72 MHz 72000000  m: 31, n: 279, q:  3, p: 2
fs: 72 MHz 72000000  m: 32, n: 288, q:  3, p: 2
fs: 72 MHz 72000000  m: 33, n: 297, q:  3, p: 2
fs: 72 MHz 72000000  m: 34, n: 306, q:  3, p: 2
fs: 72 MHz 72000000  m: 35, n: 315, q:  3, p: 2
